codigo_municipio,municipio,mes_referencia,internacoes
350050,AGUAS DE LINDOIA,2025-11-01,101
350070,AGUDOS,2025-11-01,83
350100,ALTINOPOLIS,2025-11-01,144
350110,ALTO ALEGRE,2025-11-01,1
350130,ALVARES MACHADO,2025-11-01,61
350160,AMERICANA,2025-11-01,698
350170,AMERICO BRASILIENSE,2025-11-01,597
350190,AMPARO,2025-11-01,386
350210,ANDRADINA,2025-11-01,278
350220,ANGATUBA,2025-11-01,134
350250,APARECIDA,2025-11-01,594
350260,APARECIDA D'OESTE,2025-11-01,5
350270,APIAI,2025-11-01,299
350280,ARACATUBA,2025-11-01,982
350310,ARANDU,2025-11-01,9
350320,ARARAQUARA,2025-11-01,1973
350330,ARARAS,2025-11-01,647
350340,AREALVA,2025-11-01,17
350390,ARUJA,2025-11-01,0
350400,ASSIS,2025-11-01,852
350410,ATIBAIA,2025-11-01,379
350420,AURIFLAMA,2025-11-01,215
350450,AVARE,2025-11-01,600
350520,BARIRI,2025-11-01,153
350530,BARRA BONITA,2025-11-01,161
350550,BARRETOS,2025-11-01,2930
350570,BARUERI,2025-11-01,3215
350580,BASTOS,2025-11-01,91
350590,BATATAIS,2025-11-01,275
350600,BAURU,2025-11-01,3637
350610,BEBEDOURO,2025-11-01,704
350630,BERNARDINO DE CAMPOS,2025-11-01,59
350635,BERTIOGA,2025-11-01,300
350640,BILAC,2025-11-01,15
350650,BIRIGUI,2025-11-01,416
350670,BOA ESPERANCA DO SUL,2025-11-01,17
350680,BOCAINA,2025-11-01,10
350700,BOITUVA,2025-11-01,160
350710,BOM JESUS DOS PERDOES,2025-11-01,16
350740,BORBOREMA,2025-11-01,83
350750,BOTUCATU,2025-11-01,2629
350760,BRAGANCA PAULISTA,2025-11-01,1449
350790,BROTAS,2025-11-01,43
350810,BURITAMA,2025-11-01,109
350840,CABREUVA,2025-11-01,94
350850,CACAPAVA,2025-11-01,326
350870,CACONDE,2025-11-01,173
350880,CAFELANDIA,2025-11-01,78
350900,CAIEIRAS,2025-11-01,361
350920,CAJAMAR,2025-11-01,300
350930,CAJOBI,2025-11-01,31
350940,CAJURU,2025-11-01,250
350950,CAMPINAS,2025-11-01,7443
350960,CAMPO LIMPO PAULISTA,2025-11-01,300
350970,CAMPOS DO JORDAO,2025-11-01,235
351000,CANDIDO MOTA,2025-11-01,172
351020,CAPAO BONITO,2025-11-01,229
351040,CAPIVARI,2025-11-01,186
351050,CARAGUATATUBA,2025-11-01,1973
351060,CARAPICUIBA,2025-11-01,1325
351070,CARDOSO,2025-11-01,39
351080,CASA BRANCA,2025-11-01,190
351100,CASTILHO,2025-11-01,84
351110,CATANDUVA,2025-11-01,1259
351140,CERQUEIRA CESAR,2025-11-01,106
351150,CERQUILHO,2025-11-01,151
351160,CESARIO LANGE,2025-11-01,55
351170,CHARQUEADA,2025-11-01,27
351190,CLEMENTINA,2025-11-01,16
351200,COLINA,2025-11-01,72
351210,COLOMBIA,2025-11-01,6
351220,CONCHAL,2025-11-01,333
351230,CONCHAS,2025-11-01,20
351280,COSMOPOLIS,2025-11-01,160
351300,COTIA,2025-11-01,1025
351310,CRAVINHOS,2025-11-01,19
351340,CRUZEIRO,2025-11-01,457
351350,CUBATAO,2025-11-01,547
351360,CUNHA,2025-11-01,105
351370,DESCALVADO,2025-11-01,150
351380,DIADEMA,2025-11-01,1790
351390,DIVINOLANDIA,2025-11-01,370
351410,DOIS CORREGOS,2025-11-01,105
351440,DRACENA,2025-11-01,264
351450,DUARTINA,2025-11-01,106
351500,EMBU DAS ARTES,2025-11-01,321
351510,EMBU-GUACU,2025-11-01,109
351518,ESPIRITO SANTO DO PINHAL,2025-11-01,391
351520,ESTRELA D'OESTE,2025-11-01,57
351540,FARTURA,2025-11-01,109
351550,FERNANDOPOLIS,2025-11-01,756
351570,FERRAZ DE VASCONCELOS,2025-11-01,807
351600,FLORIDA PAULISTA,2025-11-01,89
351620,FRANCA,2025-11-01,1998
351630,FRANCISCO MORATO,2025-11-01,1138
351640,FRANCO DA ROCHA,2025-11-01,746
351660,GALIA,2025-11-01,15
351670,GARCA,2025-11-01,211
351690,GENERAL SALGADO,2025-11-01,27
351700,GETULINA,2025-11-01,25
351740,GUAIRA,2025-11-01,285
351760,GUAPIARA,2025-11-01,29
351770,GUARA,2025-11-01,62
351780,GUARACAI,2025-11-01,41
351820,GUARARAPES,2025-11-01,121
351830,GUARAREMA,2025-11-01,104
351840,GUARATINGUETA,2025-11-01,526
351860,GUARIBA,2025-11-01,107
351870,GUARUJA,2025-11-01,1037
351880,GUARULHOS,2025-11-01,4353
351900,HERCULANDIA,2025-11-01,39
351907,HORTOLANDIA,2025-11-01,443
351910,IACANGA,2025-11-01,62
351930,IBATE,2025-11-01,78
351940,IBIRA,2025-11-01,34
351960,IBITINGA,2025-11-01,358
351970,IBIUNA,2025-11-01,334
351990,IEPE,2025-11-01,46
352010,IGARAPAVA,2025-11-01,111
352040,ILHABELA,2025-11-01,222
352044,ILHA SOLTEIRA,2025-11-01,203
352050,INDAIATUBA,2025-11-01,1872
352070,INDIAPORA,2025-11-01,28
352090,IPAUSSU,2025-11-01,44
352130,IPUA,2025-11-01,89
352170,ITABERA,2025-11-01,105
352180,ITAI,2025-11-01,69
352190,ITAJOBI,2025-11-01,48
352210,ITANHAEM,2025-11-01,956
352220,ITAPECERICA DA SERRA,2025-11-01,1356
352230,ITAPETININGA,2025-11-01,830
352240,ITAPEVA,2025-11-01,919
352250,ITAPEVI,2025-11-01,1236
352260,ITAPIRA,2025-11-01,472
352270,ITAPOLIS,2025-11-01,296
352280,ITAPORANGA,2025-11-01,79
352290,ITAPUI,2025-11-01,0
352310,ITAQUAQUECETUBA,2025-11-01,1229
352320,ITARARE,2025-11-01,330
352340,ITATIBA,2025-11-01,557
352350,ITATINGA,2025-11-01,14
352360,ITIRAPINA,2025-11-01,8
352390,ITU,2025-11-01,670
352400,ITUPEVA,2025-11-01,187
352410,ITUVERAVA,2025-11-01,278
352420,JABORANDI,2025-11-01,2
352430,JABOTICABAL,2025-11-01,184
352440,JACAREI,2025-11-01,1149
352450,JACI,2025-11-01,54
352470,JAGUARIUNA,2025-11-01,331
352480,JALES,2025-11-01,579
352520,JARINU,2025-11-01,43
352530,JAU,2025-11-01,2222
352550,JOANOPOLIS,2025-11-01,23
352570,JOSE BONIFACIO,2025-11-01,200
352590,JUNDIAI,2025-11-01,3151
352600,JUNQUEIROPOLIS,2025-11-01,84
352640,LARANJAL PAULISTA,2025-11-01,135
352670,LEME,2025-11-01,449
352680,LENCOIS PAULISTA,2025-11-01,270
352690,LIMEIRA,2025-11-01,1287
352710,LINS,2025-11-01,636
352720,LORENA,2025-11-01,313
352730,LOUVEIRA,2025-11-01,204
352740,LUCELIA,2025-11-01,57
352800,MACATUBA,2025-11-01,42
352810,MACAUBAL,2025-11-01,6
352850,MAIRIPORA,2025-11-01,224
352880,MARACAI,2025-11-01,70
352900,MARILIA,2025-11-01,2517
352920,MARTINOPOLIS,2025-11-01,268
352930,MATAO,2025-11-01,548
352940,MAUA,2025-11-01,1026
352970,MIGUELOPOLIS,2025-11-01,71
353010,MIRANDOPOLIS,2025-11-01,236
353030,MIRASSOL,2025-11-01,0
353050,MOCOCA,2025-11-01,443
353060,MOGI DAS CRUZES,2025-11-01,2924
353070,MOGI GUACU,2025-11-01,755
353080,MOGI MIRIM,2025-11-01,427
353110,MONGAGUA,2025-11-01,78
353130,MONTE ALTO,2025-11-01,177
353140,MONTE APRAZIVEL,2025-11-01,308
353150,MONTE AZUL PAULISTA,2025-11-01,123
353180,MONTE MOR,2025-11-01,107
353190,MORRO AGUDO,2025-11-01,134
353200,MORUNGABA,2025-11-01,25
353240,NAZARE PAULISTA,2025-11-01,30
353250,NEVES PAULISTA,2025-11-01,6
353260,NHANDEARA,2025-11-01,208
353290,NOVA EUROPA,2025-11-01,24
353300,NOVA GRANADA,2025-11-01,177
353340,NOVA ODESSA,2025-11-01,128
353350,NOVO HORIZONTE,2025-11-01,184
353390,OLIMPIA,2025-11-01,248
353430,ORLANDIA,2025-11-01,222
353440,OSASCO,2025-11-01,2135
353460,OSVALDO CRUZ,2025-11-01,184
353470,OURINHOS,2025-11-01,946
353475,OUROESTE,2025-11-01,41
353520,PALMEIRA D'OESTE,2025-11-01,72
353530,PALMITAL,2025-11-01,183
353550,PARAGUACU PAULISTA,2025-11-01,338
353580,PARANAPANEMA,2025-11-01,64
353600,PARAPUA,2025-11-01,19
353620,PARIQUERA-ACU,2025-11-01,782
353630,PATROCINIO PAULISTA,2025-11-01,78
353650,PAULINIA,2025-11-01,659
353660,PAULO DE FARIA,2025-11-01,13
353670,PEDERNEIRAS,2025-11-01,163
353700,PEDREGULHO,2025-11-01,92
353710,PEDREIRA,2025-11-01,102
353730,PENAPOLIS,2025-11-01,432
353740,PEREIRA BARRETO,2025-11-01,88
353780,PIEDADE,2025-11-01,231
353790,PILAR DO SUL,2025-11-01,70
353800,PINDAMONHANGABA,2025-11-01,561
353860,PIRACAIA,2025-11-01,31
353870,PIRACICABA,2025-11-01,3076
353880,PIRAJU,2025-11-01,144
353890,PIRAJUI,2025-11-01,93
353900,PIRANGI,2025-11-01,175
353930,PIRASSUNUNGA,2025-11-01,222
353940,PIRATININGA,2025-11-01,20
353950,PITANGUEIRAS,2025-11-01,98
354000,POMPEIA,2025-11-01,88
354020,PONTAL,2025-11-01,175
354040,POPULINA,2025-11-01,11
354060,PORTO FELIZ,2025-11-01,323
354070,PORTO FERREIRA,2025-11-01,197
354080,POTIRENDABA,2025-11-01,52
354100,PRAIA GRANDE,2025-11-01,943
354120,PRESIDENTE BERNARDES,2025-11-01,101
354130,PRESIDENTE EPITACIO,2025-11-01,226
354140,PRESIDENTE PRUDENTE,2025-11-01,3523
354150,PRESIDENTE VENCESLAU,2025-11-01,209
354160,PROMISSAO,2025-11-01,361
354190,QUELUZ,2025-11-01,10
354220,RANCHARIA,2025-11-01,349
354240,REGENTE FEIJO,2025-11-01,58
354260,REGISTRO,2025-11-01,505
354290,RIBEIRAO BONITO,2025-11-01,49
354300,RIBEIRAO BRANCO,2025-11-01,44
354330,RIBEIRAO PIRES,2025-11-01,177
354340,RIBEIRAO PRETO,2025-11-01,8068
354380,RINOPOLIS,2025-11-01,22
354390,RIO CLARO,2025-11-01,929
354400,RIO DAS PEDRAS,2025-11-01,77
354420,RIOLANDIA,2025-11-01,19
354425,ROSANA,2025-11-01,258
354490,SALES OLIVEIRA,2025-11-01,13
354500,SALESOPOLIS,2025-11-01,40
354520,SALTO,2025-11-01,548
354530,SALTO DE PIRAPORA,2025-11-01,240
354540,SALTO GRANDE,2025-11-01,62
354560,SANTA ADELIA,2025-11-01,85
354580,SANTA BARBARA D'OESTE,2025-11-01,674
354630,SANTA CRUZ DAS PALMEIRAS,2025-11-01,93
354640,SANTA CRUZ DO RIO PARDO,2025-11-01,335
354660,SANTA FE DO SUL,2025-11-01,278
354680,SANTA ISABEL,2025-11-01,168
354730,SANTANA DE PARNAIBA,2025-11-01,314
354750,SANTA RITA DO PASSA QUATRO,2025-11-01,143
354760,SANTA ROSA DE VITERBO,2025-11-01,84
354770,SANTO ANASTACIO,2025-11-01,167
354780,SANTO ANDRE,2025-11-01,3580
354790,SANTO ANTONIO DA ALEGRIA,2025-11-01,11
354850,SANTOS,2025-11-01,2688
354860,SAO BENTO DO SAPUCAI,2025-11-01,40
354870,SAO BERNARDO DO CAMPO,2025-11-01,3478
354880,SAO CAETANO DO SUL,2025-11-01,1251
354890,SAO CARLOS,2025-11-01,1802
354910,SAO JOAO DA BOA VISTA,2025-11-01,522
354940,SAO JOAQUIM DA BARRA,2025-11-01,308
354970,SAO JOSE DO RIO PARDO,2025-11-01,344
354980,SAO JOSE DO RIO PRETO,2025-11-01,8187
354990,SAO JOSE DOS CAMPOS,2025-11-01,4554
355000,SAO LUIS DO PARAITINGA,2025-11-01,16
355010,SAO MANUEL,2025-11-01,144
355020,SAO MIGUEL ARCANJO,2025-11-01,127
355030,SAO PAULO,2025-11-01,60994
355040,SAO PEDRO,2025-11-01,377
355060,SAO ROQUE,2025-11-01,402
355070,SAO SEBASTIAO,2025-11-01,481
355080,SAO SEBASTIAO DA GRAMA,2025-11-01,55
355090,SAO SIMAO,2025-11-01,27
355100,SAO VICENTE,2025-11-01,708
355150,SERRANA,2025-11-01,281
355160,SERRA NEGRA,2025-11-01,190
355170,SERTAOZINHO,2025-11-01,527
355200,SILVEIRAS,2025-11-01,4
355210,SOCORRO,2025-11-01,276
355220,SOROCABA,2025-11-01,5015
355230,SUD MENNUCCI,2025-11-01,13
355240,SUMARE,2025-11-01,1075
355250,SUZANO,2025-11-01,769
355260,TABAPUA,2025-11-01,67
355270,TABATINGA,2025-11-01,60
355280,TABOAO DA SERRA,2025-11-01,1481
355300,TAGUAI,2025-11-01,58
355330,TAMBAU,2025-11-01,134
355340,TANABI,2025-11-01,124
355360,TAPIRATIBA,2025-11-01,28
355370,TAQUARITINGA,2025-11-01,331
355380,TAQUARITUBA,2025-11-01,170
355400,TATUI,2025-11-01,355
355410,TAUBATE,2025-11-01,1769
355430,TEODORO SAMPAIO,2025-11-01,86
355440,TERRA ROXA,2025-11-01,5
355450,TIETE,2025-11-01,186
355470,TORRINHA,2025-11-01,8
355500,TUPA,2025-11-01,600
355510,TUPI PAULISTA,2025-11-01,106
355540,UBATUBA,2025-11-01,397
355580,URANIA,2025-11-01,33
355600,URUPES,2025-11-01,98
355620,VALINHOS,2025-11-01,402
355630,VALPARAISO,2025-11-01,74
355640,VARGEM GRANDE DO SUL,2025-11-01,173
355650,VARZEA PAULISTA,2025-11-01,70
355670,VINHEDO,2025-11-01,449
355680,VIRADOURO,2025-11-01,38
355700,VOTORANTIM,2025-11-01,354
355710,VOTUPORANGA,2025-11-01,945
355720,CHAVANTES,2025-11-01,92
350010,ADAMANTINA,2025-12-01,425
350030,AGUAI,2025-12-01,38
350050,AGUAS DE LINDOIA,2025-12-01,111
350070,AGUDOS,2025-12-01,73
350100,ALTINOPOLIS,2025-12-01,141
350110,ALTO ALEGRE,2025-12-01,0
350130,ALVARES MACHADO,2025-12-01,69
350160,AMERICANA,2025-12-01,644
350170,AMERICO BRASILIENSE,2025-12-01,366
350190,AMPARO,2025-12-01,370
350210,ANDRADINA,2025-12-01,274
350220,ANGATUBA,2025-12-01,99
350250,APARECIDA,2025-12-01,517
350260,APARECIDA D'OESTE,2025-12-01,9
350270,APIAI,2025-12-01,325
350280,ARACATUBA,2025-12-01,989
350310,ARANDU,2025-12-01,8
350320,ARARAQUARA,2025-12-01,1614
350330,ARARAS,2025-12-01,692
350340,AREALVA,2025-12-01,17
350390,ARUJA,2025-12-01,0
350400,ASSIS,2025-12-01,895
350410,ATIBAIA,2025-12-01,360
350420,AURIFLAMA,2025-12-01,278
350450,AVARE,2025-12-01,582
350520,BARIRI,2025-12-01,173
350530,BARRA BONITA,2025-12-01,163
350550,BARRETOS,2025-12-01,2687
350570,BARUERI,2025-12-01,3008
350580,BASTOS,2025-12-01,98
350590,BATATAIS,2025-12-01,301
350600,BAURU,2025-12-01,3731
350610,BEBEDOURO,2025-12-01,638
350630,BERNARDINO DE CAMPOS,2025-12-01,59
350635,BERTIOGA,2025-12-01,250
350640,BILAC,2025-12-01,17
350650,BIRIGUI,2025-12-01,417
350670,BOA ESPERANCA DO SUL,2025-12-01,16
350680,BOCAINA,2025-12-01,7
350700,BOITUVA,2025-12-01,152
350710,BOM JESUS DOS PERDOES,2025-12-01,18
350740,BORBOREMA,2025-12-01,90
350750,BOTUCATU,2025-12-01,2437
350760,BRAGANCA PAULISTA,2025-12-01,1310
350790,BROTAS,2025-12-01,52
350810,BURITAMA,2025-12-01,120
350840,CABREUVA,2025-12-01,234
350850,CACAPAVA,2025-12-01,267
350870,CACONDE,2025-12-01,124
350880,CAFELANDIA,2025-12-01,65
350900,CAIEIRAS,2025-12-01,419
350920,CAJAMAR,2025-12-01,306
350930,CAJOBI,2025-12-01,28
350940,CAJURU,2025-12-01,249
350950,CAMPINAS,2025-12-01,6507
350960,CAMPO LIMPO PAULISTA,2025-12-01,353
350970,CAMPOS DO JORDAO,2025-12-01,214
351000,CANDIDO MOTA,2025-12-01,173
351020,CAPAO BONITO,2025-12-01,267
351040,CAPIVARI,2025-12-01,206
351050,CARAGUATATUBA,2025-12-01,1788
351060,CARAPICUIBA,2025-12-01,1456
351070,CARDOSO,2025-12-01,32
351080,CASA BRANCA,2025-12-01,211
351100,CASTILHO,2025-12-01,75
351110,CATANDUVA,2025-12-01,1647
351140,CERQUEIRA CESAR,2025-12-01,126
351150,CERQUILHO,2025-12-01,99
351160,CESARIO LANGE,2025-12-01,44
351170,CHARQUEADA,2025-12-01,23
351190,CLEMENTINA,2025-12-01,14
351200,COLINA,2025-12-01,81
351210,COLOMBIA,2025-12-01,3
351220,CONCHAL,2025-12-01,233
351230,CONCHAS,2025-12-01,16
351280,COSMOPOLIS,2025-12-01,154
351300,COTIA,2025-12-01,1195
351310,CRAVINHOS,2025-12-01,15
351340,CRUZEIRO,2025-12-01,499
351350,CUBATAO,2025-12-01,583
351360,CUNHA,2025-12-01,119
351370,DESCALVADO,2025-12-01,147
351380,DIADEMA,2025-12-01,1863
351390,DIVINOLANDIA,2025-12-01,264
351410,DOIS CORREGOS,2025-12-01,119
351440,DRACENA,2025-12-01,281
351450,DUARTINA,2025-12-01,133
351500,EMBU DAS ARTES,2025-12-01,216
351510,EMBU-GUACU,2025-12-01,107
351518,ESPIRITO SANTO DO PINHAL,2025-12-01,389
351520,ESTRELA D'OESTE,2025-12-01,43
351540,FARTURA,2025-12-01,107
351550,FERNANDOPOLIS,2025-12-01,538
351570,FERRAZ DE VASCONCELOS,2025-12-01,452
351600,FLORIDA PAULISTA,2025-12-01,89
351620,FRANCA,2025-12-01,2044
351630,FRANCISCO MORATO,2025-12-01,1246
351640,FRANCO DA ROCHA,2025-12-01,701
351660,GALIA,2025-12-01,17
351670,GARCA,2025-12-01,207
351690,GENERAL SALGADO,2025-12-01,31
351700,GETULINA,2025-12-01,23
351740,GUAIRA,2025-12-01,321
351760,GUAPIARA,2025-12-01,16
351770,GUARA,2025-12-01,97
351780,GUARACAI,2025-12-01,43
351820,GUARARAPES,2025-12-01,123
351830,GUARAREMA,2025-12-01,138
351840,GUARATINGUETA,2025-12-01,441
351860,GUARIBA,2025-12-01,113
351870,GUARUJA,2025-12-01,1107
351880,GUARULHOS,2025-12-01,4371
351900,HERCULANDIA,2025-12-01,61
351907,HORTOLANDIA,2025-12-01,485
351910,IACANGA,2025-12-01,38
351930,IBATE,2025-12-01,78
351940,IBIRA,2025-12-01,33
351960,IBITINGA,2025-12-01,392
351970,IBIUNA,2025-12-01,285
351990,IEPE,2025-12-01,55
352010,IGARAPAVA,2025-12-01,107
352040,ILHABELA,2025-12-01,219
352044,ILHA SOLTEIRA,2025-12-01,218
352050,INDAIATUBA,2025-12-01,1753
352070,INDIAPORA,2025-12-01,27
352090,IPAUSSU,2025-12-01,59
352130,IPUA,2025-12-01,85
352170,ITABERA,2025-12-01,89
352180,ITAI,2025-12-01,100
352190,ITAJOBI,2025-12-01,47
352210,ITANHAEM,2025-12-01,1008
352220,ITAPECERICA DA SERRA,2025-12-01,1412
352230,ITAPETININGA,2025-12-01,819
352240,ITAPEVA,2025-12-01,788
352250,ITAPEVI,2025-12-01,1245
352260,ITAPIRA,2025-12-01,523
352270,ITAPOLIS,2025-12-01,246
352280,ITAPORANGA,2025-12-01,106
352290,ITAPUI,2025-12-01,0
352310,ITAQUAQUECETUBA,2025-12-01,1234
352320,ITARARE,2025-12-01,357
352340,ITATIBA,2025-12-01,716
352350,ITATINGA,2025-12-01,20
352360,ITIRAPINA,2025-12-01,7
352390,ITU,2025-12-01,630
352400,ITUPEVA,2025-12-01,100
352410,ITUVERAVA,2025-12-01,276
352420,JABORANDI,2025-12-01,6
352430,JABOTICABAL,2025-12-01,154
352440,JACAREI,2025-12-01,1161
352450,JACI,2025-12-01,43
352470,JAGUARIUNA,2025-12-01,288
352480,JALES,2025-12-01,806
352520,JARINU,2025-12-01,51
352530,JAU,2025-12-01,2190
352550,JOANOPOLIS,2025-12-01,23
352570,JOSE BONIFACIO,2025-12-01,195
352590,JUNDIAI,2025-12-01,2887
352600,JUNQUEIROPOLIS,2025-12-01,102
352640,LARANJAL PAULISTA,2025-12-01,142
352670,LEME,2025-12-01,472
352680,LENCOIS PAULISTA,2025-12-01,260
352690,LIMEIRA,2025-12-01,1277
352710,LINS,2025-12-01,667
352720,LORENA,2025-12-01,405
352730,LOUVEIRA,2025-12-01,232
352740,LUCELIA,2025-12-01,51
352800,MACATUBA,2025-12-01,60
352810,MACAUBAL,2025-12-01,3
352850,MAIRIPORA,2025-12-01,241
352880,MARACAI,2025-12-01,56
352900,MARILIA,2025-12-01,2578
352920,MARTINOPOLIS,2025-12-01,277
352930,MATAO,2025-12-01,481
352940,MAUA,2025-12-01,1140
352970,MIGUELOPOLIS,2025-12-01,89
353010,MIRANDOPOLIS,2025-12-01,265
353030,MIRASSOL,2025-12-01,0
353050,MOCOCA,2025-12-01,417
353060,MOGI DAS CRUZES,2025-12-01,2588
353070,MOGI GUACU,2025-12-01,751
353080,MOGI MIRIM,2025-12-01,436
353110,MONGAGUA,2025-12-01,82
353130,MONTE ALTO,2025-12-01,226
353140,MONTE APRAZIVEL,2025-12-01,275
353150,MONTE AZUL PAULISTA,2025-12-01,141
353180,MONTE MOR,2025-12-01,91
353190,MORRO AGUDO,2025-12-01,164
353200,MORUNGABA,2025-12-01,18
353240,NAZARE PAULISTA,2025-12-01,34
353250,NEVES PAULISTA,2025-12-01,7
353260,NHANDEARA,2025-12-01,248
353290,NOVA EUROPA,2025-12-01,37
353300,NOVA GRANADA,2025-12-01,160
353340,NOVA ODESSA,2025-12-01,133
353350,NOVO HORIZONTE,2025-12-01,170
353390,OLIMPIA,2025-12-01,295
353430,ORLANDIA,2025-12-01,248
353440,OSASCO,2025-12-01,1996
353460,OSVALDO CRUZ,2025-12-01,203
353470,OURINHOS,2025-12-01,922
353475,OUROESTE,2025-12-01,44
353520,PALMEIRA D'OESTE,2025-12-01,40
353530,PALMITAL,2025-12-01,169
353550,PARAGUACU PAULISTA,2025-12-01,359
353580,PARANAPANEMA,2025-12-01,51
353600,PARAPUA,2025-12-01,46
353620,PARIQUERA-ACU,2025-12-01,754
353630,PATROCINIO PAULISTA,2025-12-01,67
353650,PAULINIA,2025-12-01,767
353660,PAULO DE FARIA,2025-12-01,17
353670,PEDERNEIRAS,2025-12-01,130
353700,PEDREGULHO,2025-12-01,100
353710,PEDREIRA,2025-12-01,101
353730,PENAPOLIS,2025-12-01,555
353740,PEREIRA BARRETO,2025-12-01,112
353780,PIEDADE,2025-12-01,250
353790,PILAR DO SUL,2025-12-01,70
353800,PINDAMONHANGABA,2025-12-01,625
353860,PIRACAIA,2025-12-01,43
353870,PIRACICABA,2025-12-01,2451
353880,PIRAJU,2025-12-01,197
353890,PIRAJUI,2025-12-01,87
353900,PIRANGI,2025-12-01,115
353930,PIRASSUNUNGA,2025-12-01,221
353940,PIRATININGA,2025-12-01,22
353950,PITANGUEIRAS,2025-12-01,120
354000,POMPEIA,2025-12-01,27
354020,PONTAL,2025-12-01,132
354040,POPULINA,2025-12-01,13
354060,PORTO FELIZ,2025-12-01,287
354070,PORTO FERREIRA,2025-12-01,197
354080,POTIRENDABA,2025-12-01,56
354100,PRAIA GRANDE,2025-12-01,978
354120,PRESIDENTE BERNARDES,2025-12-01,106
354130,PRESIDENTE EPITACIO,2025-12-01,279
354140,PRESIDENTE PRUDENTE,2025-12-01,3290
354150,PRESIDENTE VENCESLAU,2025-12-01,192
354160,PROMISSAO,2025-12-01,320
354190,QUELUZ,2025-12-01,13
354220,RANCHARIA,2025-12-01,279
354240,REGENTE FEIJO,2025-12-01,32
354260,REGISTRO,2025-12-01,485
354290,RIBEIRAO BONITO,2025-12-01,35
354300,RIBEIRAO BRANCO,2025-12-01,26
354330,RIBEIRAO PIRES,2025-12-01,149
354340,RIBEIRAO PRETO,2025-12-01,7973
354380,RINOPOLIS,2025-12-01,28
354390,RIO CLARO,2025-12-01,1078
354400,RIO DAS PEDRAS,2025-12-01,25
354420,RIOLANDIA,2025-12-01,7
354425,ROSANA,2025-12-01,267
354490,SALES OLIVEIRA,2025-12-01,22
354500,SALESOPOLIS,2025-12-01,46
354520,SALTO,2025-12-01,548
354530,SALTO DE PIRAPORA,2025-12-01,206
354540,SALTO GRANDE,2025-12-01,57
354560,SANTA ADELIA,2025-12-01,62
354580,SANTA BARBARA D'OESTE,2025-12-01,633
354630,SANTA CRUZ DAS PALMEIRAS,2025-12-01,85
354640,SANTA CRUZ DO RIO PARDO,2025-12-01,331
354660,SANTA FE DO SUL,2025-12-01,282
354680,SANTA ISABEL,2025-12-01,184
354730,SANTANA DE PARNAIBA,2025-12-01,190
354750,SANTA RITA DO PASSA QUATRO,2025-12-01,107
354760,SANTA ROSA DE VITERBO,2025-12-01,93
354770,SANTO ANASTACIO,2025-12-01,179
354780,SANTO ANDRE,2025-12-01,2976
354790,SANTO ANTONIO DA ALEGRIA,2025-12-01,9
354850,SANTOS,2025-12-01,2708
354860,SAO BENTO DO SAPUCAI,2025-12-01,37
354870,SAO BERNARDO DO CAMPO,2025-12-01,2993
354880,SAO CAETANO DO SUL,2025-12-01,1052
354890,SAO CARLOS,2025-12-01,2010
354910,SAO JOAO DA BOA VISTA,2025-12-01,504
354940,SAO JOAQUIM DA BARRA,2025-12-01,284
354970,SAO JOSE DO RIO PARDO,2025-12-01,342
354980,SAO JOSE DO RIO PRETO,2025-12-01,7482
354990,SAO JOSE DOS CAMPOS,2025-12-01,4444
355000,SAO LUIS DO PARAITINGA,2025-12-01,12
355010,SAO MANUEL,2025-12-01,131
355020,SAO MIGUEL ARCANJO,2025-12-01,86
355030,SAO PAULO,2025-12-01,57008
355040,SAO PEDRO,2025-12-01,353
355060,SAO ROQUE,2025-12-01,485
355070,SAO SEBASTIAO,2025-12-01,567
355080,SAO SEBASTIAO DA GRAMA,2025-12-01,40
355090,SAO SIMAO,2025-12-01,27
355100,SAO VICENTE,2025-12-01,672
355150,SERRANA,2025-12-01,218
355160,SERRA NEGRA,2025-12-01,170
355170,SERTAOZINHO,2025-12-01,464
355200,SILVEIRAS,2025-12-01,3
355210,SOCORRO,2025-12-01,386
355220,SOROCABA,2025-12-01,5166
355230,SUD MENNUCCI,2025-12-01,18
355240,SUMARE,2025-12-01,1008
355250,SUZANO,2025-12-01,710
355260,TABAPUA,2025-12-01,86
355270,TABATINGA,2025-12-01,81
355280,TABOAO DA SERRA,2025-12-01,1436
355300,TAGUAI,2025-12-01,42
355330,TAMBAU,2025-12-01,111
355340,TANABI,2025-12-01,123
355360,TAPIRATIBA,2025-12-01,37
355370,TAQUARITINGA,2025-12-01,340
355380,TAQUARITUBA,2025-12-01,141
355400,TATUI,2025-12-01,362
355410,TAUBATE,2025-12-01,2204
355430,TEODORO SAMPAIO,2025-12-01,90
355440,TERRA ROXA,2025-12-01,2
355450,TIETE,2025-12-01,197
355470,TORRINHA,2025-12-01,0
355500,TUPA,2025-12-01,618
355510,TUPI PAULISTA,2025-12-01,103
355540,UBATUBA,2025-12-01,256
355580,URANIA,2025-12-01,23
355600,URUPES,2025-12-01,115
355620,VALINHOS,2025-12-01,378
355630,VALPARAISO,2025-12-01,76
355640,VARGEM GRANDE DO SUL,2025-12-01,212
355650,VARZEA PAULISTA,2025-12-01,55
355670,VINHEDO,2025-12-01,416
355680,VIRADOURO,2025-12-01,35
355700,VOTORANTIM,2025-12-01,346
355710,VOTUPORANGA,2025-12-01,978
355720,CHAVANTES,2025-12-01,91
